50 0.0567561 -0.305399 0.0086398 1.80105e-005 0.000288045 -0.167377 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
51 0.235832 -0.334961 0.00863669 1.5836e-005 0.000287763 -0.159834 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
52 0.414947 -0.364292 0.00863367 1.74107e-005 0.000287753 -0.164798 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
53 0.594013 -0.39392 0.00863055 1.70165e-005 0.000287847 -0.163149 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
54 0.774306 -0.409453 0.00863149 -2.74383e-005 0.000287146 -0.00873443 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
55 0.955803 -0.410487 0.00863664 -2.91028e-005 0.000287137 -0.00265567 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
56 1.13729 -0.412235 0.00864156 -2.50138e-005 0.000287632 -0.0166094 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
57 1.31878 -0.413576 0.00864658 -3.02136e-005 0.000287235 0.00182739 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
58 1.50027 -0.41488 0.0086516 -2.49134e-005 0.000287835 -0.0161865 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
59 1.68176 -0.416668 0.00865646 -2.84147e-005 0.000287594 -0.00351819 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
60 1.86325 -0.417638 0.00866152 -2.7196e-005 0.000287783 -0.00717569 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
61 2.04475 -0.418938 0.00866646 -2.70144e-005 0.00028786 -0.00714569 C:/ChronoEngine/code/ChronoEngine/bin/data/trackshoe_M113.obj
62 0.770399 -0.0761999 7.47967e-009 2.23322e-008 -1.08941e-007 -7.98623e-007 C:/ChronoEngine/code/ChronoEngine/bin/data/roller_M113.obj
63 1.5408 -0.0762 0 2.89856e-040 2.46854e-037 5.68232e-040 C:/ChronoEngine/code/ChronoEngine/bin/data/roller_M113.obj
64 2.3112 -0.0762 -1.13836e-010 2.90365e-008 7.88591e-008 -1.1604e-007 C:/ChronoEngine/code/ChronoEngine/bin/data/roller_M113.obj
65 3.0816 -0.0762 -2.16664e-008 -2.57386e-008 2.66466e-007 -2.63571e-007 C:/ChronoEngine/code/ChronoEngine/bin/data/roller_M113.obj
66 3.85199 -0.0762 0 -7.69609e-021 2.88587e-020 -2.32468e-018 C:/ChronoEngine/code/ChronoEngine/bin/data/roller_M113.obj
67 1.32819e-006 -1.09901e-007 -5.66791e-009 6.92474e-008 2.08194e-008 -0.188009 C:/ChronoEngine/code/ChronoEngine/bin/data/sprocket_M113.obj
68 4.62239 -3.67453e-008 1.23859e-008 3.26312e-008 1.03963e-008 2.95442 C:/ChronoEngine/code/ChronoEngine/bin/data/idler_M113.obj
